Codigo da IES,Natureza,Situacao,DIAS,%,CI N,CI V,IGC_N,IGC_M,IGC_V,EAD_17,variacao mat,mat_T 2017,% FIES,CURSOS,saldo 2017,Variacao 17-16
171,0,Ativa,2338,0.666666666666667,4,S/C,2.9452,2.823,2.8195,1,0.0071656050955413,1256,0.194267515923567,1,605932.799999998,-1.5055401296268
17816,1,Ativa,1244,0.740740740740741,3,S/C,S/D,S/D,S/D,1,-0.647058823529412,170,0.0,3,202663687.6,-1.01788403121676
5215,0,Ativa,2280,0.815789473684211,4,4,3.2888,3.3383,3.2695,1,-0.0005128205128205,1950,0.222564102564103,8,14324455.0,0.2436058214253
18708,1,Ativa,756,0.5,S/C,S/C,S/D,S/D,S/D,1,0.0,373,0.268096514745308,4,-1719918.91,0.0
14321,1,Ativa,976,0.571428571428571,5,5,2.5803,2.5803,2.9283,1,0.0279274170683301,7054,0.362347604196201,15,202663687.6,-0.77108344656435
2576,1,Ativa,6170,0.603174603174603,3,3,2.297,2.634,2.6931,1,0.110940381069453,3254,0.422864167178857,14,1424655882.17,-0.157924570706992
2488,0,Ativa,5607,0.535714285714286,3,3,2.0467,1.6453,1.6453,1,-0.222222222222222,468,0.111111111111111,6,491291.499999999,-1.44983981410944
1797,1,Ativa,6468,0.444444444444444,S/C,S/C,2.6984,2.574,2.574,1,0.12396694214876,121,0.0,2,491962.59,0.0
1624,0,Ativa,1074,0.423076923076923,3,3,2.7212,2.7229,2.9294,1,0.058313632781718,1269,0.1725768321513,9,2613270.83,0.758861995769672
21897,1,Ativa,97,1.0,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
1823,1,Ativa,616,0.382352941176471,3,3,2.0502,1.9147,1.9147,1,0.586510263929619,341,0.524926686217009,6,490935.9,-1.20610547316442
5418,1,Extinta,3610,0.0,S/D,S/D,S/D,S/D,,0,0.0,0,0.0,0,0.0,0.0
3975,1,Ativa,5598,0.375,S/C,S/C,1.4143,1.4143,,1,4.25,12,0.166666666666667,1,432995.17,3.24543236893121
2724,1,Ativa,5298,0.568627450980392,3,3,2.3482,2.391,2.3589,1,-0.015880017644464,2267,0.229819144243494,11,3848707.97,1.04943611576879
3990,1,Ativa,2937,0.8,3,3,1.7563,1.9238,1.8905,1,0.270797962648557,1178,0.16893039049236,9,1052726759.1,0.189707637063632
3783,1,Ativa,129,0.555555555555556,3,3,2.1659,2.1421,2.191,1,-0.0472813238770685,846,0.465721040189125,6,1240490454.3,0.305633398440824
12748,1,Ativa,3699,0.64,3,3,2.5739,2.5739,2.5739,1,-0.0310077519379846,129,0.10077519379845,3,-84200.0,3.24497991967872
1581,0,Ativa,2751,0.4375,3,3,2.0605,2.1069,2.1003,1,-0.175324675324675,462,0.0714285714285714,9,240437538.44,172.338920680627
18338,1,Ativa,776,0.285714285714286,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
21669,0,Ativa,28,0.5,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
2431,1,Ativa,655,0.67741935483871,3,3,1.979,2.3655,2.3655,1,0.469973890339426,383,0.289817232375979,5,883811672.09,0.0606649985333643
1336,0,Ativa,1111,0.883177570093458,4,4,2.9282,2.9153,2.914,1,-0.0078853046594982,8370,0.251015531660693,46,42761496.74,4.11346966943663
1500,1,Ativa,2421,0.442622950819672,4,4,2.2765,2.1317,2.2435,1,-0.0718789407313998,793,0.157629255989912,15,1167180.83,-0.509439843058973
1410,1,Ativa,789,0.74468085106383,4,3,2.7447,2.3799,,1,0.070871722182849,2822,0.278525868178597,11,2749712.71,1.33747350272873
2841,1,Extinta,4553,0.25,3,S/C,1.9261,1.9261,1.9261,1,0.466666666666667,30,0.0,1,3906.22999999998,-0.420890880087296
2009,1,Ativa,5956,0.428571428571429,3,2,2.1659,1.991,1.7439,1,-0.0822429906542056,535,0.185046728971963,9,240437538.34,0.0886639122336301
769,0,Ativa,11491,0.136363636363636,3,S/C,2.1635,2.1635,2.1635,0,0.0,0,0.0,0,0.0,0.0
399,0,Ativa,21461,0.142857142857143,2,S/C,0.8393,0.8393,0.8393,1,0.722222222222222,36,0.0,1,1367029.0,-0.357621242609117
3781,1,Extinta,5577,0.642857142857143,2,2,1.57,1.57,0,0,0.0,0,0.0,0,0.0,0.0
1538,0,Ativa,1034,0.792,4,4,3.2602,3.2314,3.0729321108497416,1,-0.158706952566602,6156,0.369070825211176,26,14100457.1,-0.775414938617709
873,1,Ativa,9496,0.227272727272727,4,3,1.8001,1.8001,1.8001,1,0.086918349429324,1139,0.166812993854258,2,260084.619999999,-0.100682024855497
1721,1,Ativa,1160,0.571428571428571,3,3,2.3359,1.8488,2.0309,1,-0.0192307692307693,416,0.420673076923077,6,-75981.4899999998,-1.23291941440585
4586,1,Ativa,593,0.483870967741936,4,3,2.4623,2.4623,2.2946,1,-0.143126177024482,531,0.344632768361582,5,549120.24,-1.0
243,0,Ativa,755,0.615384615384615,3,3,2.6285,2.555,2.3335,1,-0.0456431535269709,482,0.0,3,539059.26,-0.14543005697155
384,0,Ativa,70,0.725609756097561,4,4,2.8637,2.6733,2.5069,1,-0.0049930946563263,9413,0.334962286199936,30,10492771.06,-2.04912174029869
1549,1,Extinta,6822,0.0,S/C,S/C,0,1.85,1.85,0,0.0,0,0.0,2,0.0,0.0
3749,1,Ativa,5605,0.0,5,S/C,0,5.2269498349524115,0,0,0.0,0,0.0,0,0.0,0.0
1894,1,Ativa,635,0.5,3,3,2.8512,2.8512,2.8512,1,0.368421052631579,76,0.0,1,362794.0,0.774474053295933
1206,0,Extinta,7713,0.714285714285714,2,S/C,1.59,2.56,2.56,0,0.0,0,0.0,0,0.0,0.0
14090,0,Ativa,1490,0.75,3,S/C,2.770048607288672,2.1684,2.1684,0,0.0,0,0.0,0,0.0,0.0
2598,1,Extinta,4773,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,3,0.0,0.0
13728,1,Ativa,1505,0.222222222222222,4,S/C,S/D,S/D,S/D,1,-0.458373205741627,1045,0.244019138755981,4,6706539.71,1.60331961833788
757,1,Ativa,340,0.638297872340426,4,3,2.3359,2.3808,2.451,1,-0.245338857650192,3379,0.0002959455460195,24,19563630.62,62.7992311022806
279,0,Ativa,2376,0.388888888888889,3,S/C,2.3092,2.3092,2.3092,1,0.0105540897097625,3032,0.0712401055408971,13,1321088.96,-0.614345779628664
1359,1,Ativa,906,0.571428571428571,4,3,3.6561,3.5463,3.5576,1,0.254243542435424,2710,0.478966789667897,11,26685855.57,-0.428237719018124
14157,0,Ativa,2518,0.611111111111111,3,3,2.0557,2.2261,2.2261,1,-0.045045045045045,555,0.0738738738738739,2,38459.05,-0.872035159562256
22313,0,Ativa,20,0.0666666666666667,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
3920,0,Ativa,1005,0.666666666666667,4,3,2.5519,2.5519,2.55,1,-0.136752136752137,351,0.142450142450142,2,248275.97,0.0
18719,1,Ativa,776,0.294117647058824,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
18681,1,Ativa,977,0.5,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
3625,1,Ativa,308,0.4375,3,3,2.1324,2.1324,2.2057,1,0.221948212083847,811,0.0826140567200986,4,145988.89,-0.168460081622424
1621,1,Ativa,2917,0.75,3,4,2.3778,2.3926,,1,0.136363636363636,440,0.184090909090909,5,639096.97,-0.182802755187689
10058,1,Ativa,168,0.357142857142857,3,S/C,2.1812,2.1099,,1,-0.172413793103448,522,0.28735632183908,6,86200.0,1.02090592334495
3613,1,Ativa,885,0.652173913043478,3,5,3.0815,3.0576,2.8954,1,0.0450196961170513,1777,0.335396736072032,9,3162864.07,0.556694314379042
15452,0,Ativa,755,0.802469135802469,4,4,3.0051,2.6689,,1,-0.0724510019819423,4541,0.119136754018939,30,23583122.96,-2.36001394784795
19716,1,Ativa,531,1.0,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
3232,1,Ativa,693,0.35,3,3,1.5134,1.5165,,1,-0.226744186046512,172,0.0523255813953488,3,-19881.26,0.773040259197069
17590,0,Ativa,1453,0.333333333333333,S/C,S/C,S/D,S/D,S/D,1,-0.483333333333333,60,0.0,0,-815974.58,0.227735807097437
19357,1,Ativa,923,0.8,S/C,S/C,S/D,S/D,,0,0.0,0,0.0,0,0.0,0.0
1093,1,Extinta,7735,0.136363636363636,S/C,S/C,3.1168,3.15275053517579,2.3,0,0.0,0,0.0,0,0.0,0.0
2475,0,Ativa,5698,0.461538461538462,4,3,2.9122,2.8794,2.8794,1,0.0,41,0.0,1,100985.75,1.20975818114302
15280,1,Ativa,2280,0.5,3,4,S/D,S/D,S/D,1,-0.245508982035928,334,0.119760479041916,2,16864.85,-0.827012178860344
2076,1,Ativa,482,0.3325,4,4,2.4567,2.3907,,1,0.499001331557923,3004,0.660452729693742,44,23839770.0,-0.23946910079888
18201,0,Ativa,1007,0.428571428571429,S/C,S/C,S/D,S/D,S/D,1,-0.840909090909091,88,0.0,3,503288.8,0.0454408948390521
4522,0,Ativa,1417,0.723270440251572,4,3,3.3684,3.2522,3.0464,1,0.0824712224974502,6863,0.154742823837972,40,12222937.55,4.9637065378615
14901,1,Ativa,2772,0.608695652173913,4,S/C,2.432,2.432,,1,-0.449339207048458,454,0.187224669603524,3,1268705.85,0.525707671601834
1753,1,Ativa,424,0.5,4,4,3.0761,3.0552,3.0618,1,-0.325436408977556,802,0.485037406483791,8,2709220.65,4.30707310827191
4210,1,Ativa,3638,0.0,4,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
1659,1,Ativa,84,0.735849056603774,4,0,2.9401,2.9711,3.3338,1,0.0479310344827586,2900,0.373103448275862,14,1602241454.94,0.165875934528366
1913,1,Ativa,1034,0.68421052631579,4,4,2.7972,2.7688,2.7843,1,-0.0915750915750916,2730,0.417948717948718,18,26735098.08,10.3334669185682
939,0,Ativa,578,0.838709677419355,3,3,2.4005,2.3182,2.3372,1,0.248427672955975,318,0.0628930817610063,6,8097185.71,81.7104920394812
5369,1,Ativa,977,0.703125,3,3,2.5975,2.5862,,1,0.0193236714975846,621,0.152979066022544,11,667047.64,-0.469749919145532
3590,1,Ativa,805,0.8,3,3,2.4884,2.4884,,1,0.151291512915129,271,0.678966789667897,1,569452.0,-0.510071892177094
4061,0,Extinta,5163,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
2131,1,Ativa,6058,0.4,3,S/C,2.0369,1.9685591563162825,2.0369,1,-0.205693296602388,1089,0.297520661157025,1,240437538.34,15.3641872408431
17828,1,Ativa,1239,0.857142857142857,4,S/C,S/D,S/D,S/D,1,-0.358974358974359,156,0.192307692307692,3,1320734.31,-0.28320804385519
17691,0,Ativa,2733,0.666666666666667,4,S/C,S/D,S/D,S/D,1,0.0588235294117647,119,0.0,1,-643285.18,-0.689349739940433
1255,1,Ativa,488,0.761006289308176,5,4,3.0145,2.8555,2.8429,1,0.0764386536373507,4605,0.255157437567861,41,15392511.13,-1.92294590234884
20667,1,Ativa,612,0.8,4,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
2409,0,Ativa,1081,0.753424657534247,4,4,2.628,2.5985,,1,0.0755955274671851,4114,0.414924647544968,17,23754456.53,-0.81119550639374
1651,0,Extinta,6636,0.0625,S/C,S/C,1.6218,1.6218,1.6218,0,0.0,0,0.0,0,0.0,0.0
12899,1,Ativa,1530,0.272727272727273,3,3,S/D,S/D,S/D,1,-0.350515463917526,97,0.0,4,1387844.98,-0.0532135607487316
21537,1,Ativa,248,0.304347826086957,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
4010,0,Ativa,5306,0.688073394495413,3,3,2.7221,2.6508,,1,0.0995553359683794,4048,0.259387351778656,30,9864684.84000001,-0.540854885340468
4747,1,Ativa,3997,0.5,3,S/C,S/D,S/D,S/D,1,-0.494505494505495,364,0.0412087912087912,5,-265000.0,6.20923041872122
2054,0,Ativa,6051,0.230769230769231,3,S/C,2.6489,2.6489,,0,0.0,0,0.0,0,0.0,0.0
2795,0,Ativa,5513,0.375,3,S/C,1.19,1.19,1.19,0,0.0,0,0.0,0,0.0,0.0
1668,1,Ativa,6607,0.577777777777778,3,S/C,2.6471,2.6471,2.6471,1,-0.0261932479627474,1718,0.284051222351572,5,431042267.25,-0.48274967759736
3790,1,Ativa,1847,0.583333333333333,3,S/C,1.4843,1.4843,1.4843,1,0.648648648648649,74,0.0540540540540541,4,18181.5400000001,-7.96967393790899
2352,0,Ativa,5715,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
2304,0,Ativa,6235,0.0,2,S/C,0,0,0,0,0.0,0,0.0,0,0.0,0.0
263,0,Ativa,2758,0.482758620689655,3,3,2.4947,2.2966,2.2966,1,-0.152763819095477,3980,0.0246231155778894,10,8534152.71,556537139.102695
3996,0,Ativa,1949,0.5,3,3,2.3769,2.3769,2.3769,1,0.0761904761904761,735,0.0993197278911565,5,65923586.38,-0.101044577913273
14383,0,Ativa,885,0.307692307692308,4,S/C,S/D,S/D,,1,0.0,13,0.0,1,221430962.0,0.0
781,1,Ativa,2930,0.6,3,4,2.3257,2.3741,2.4364,1,-0.0565967016491754,5336,0.392053973013493,13,250377962.55,-0.665899758264593
2677,1,Ativa,5358,0.333333333333333,3,2,1.7493,1.3618484294125355,1.4341,1,0.0655737704918034,122,0.0,1,429945.16,-0.50483884797745
19563,1,Ativa,794,0.5,3,S/C,S/D,S/D,,0,0.0,0,0.0,0,0.0,0.0
199,0,Extinta,25954,0.0,S/C,S/C,2.59,2.59,0,0,0.0,0,0.0,0,0.0,0.0
11860,1,Ativa,906,0.6,4,0,3.8868,3.8868,0,1,0.0494117647058823,425,0.567058823529412,1,8050632.26,0.0090826841889057
2784,0,Ativa,5607,0.368421052631579,3,4,2.8575,2.8575,2.8575,0,0.0,0,0.0,0,0.0,0.0
201,1,Extinta,24213,0.0,3,S/C,0,1.6,1.6,0,0.0,0,0.0,0,0.0,0.0
5277,1,Ativa,4088,0.271523178807947,3,S/C,2.3257,2.3888,2.3888,1,0.182440136830103,2631,0.524135309768149,16,2218021.89,-1.0
2198,0,Ativa,5599,0.636363636363636,3,S/C,1.9509,2.0727,2.0458,1,0.169444444444445,360,0.183333333333333,8,-19891.1700000002,-1.35690367935464
404,0,Ativa,1454,0.573529411764706,4,3,2.0111,2.0308,2.0743,1,0.425586353944563,2345,0.37910447761194,15,-985619.820000007,2.78797110704535
1700,1,Ativa,2568,0.590909090909091,3,3,2.8744,2.9707,,1,0.111358574610245,898,0.482182628062361,10,48554818.16,0.107940170058897
1161,0,Ativa,2478,0.5625,5,S/C,4.0366,3.9221,3.8832,1,-0.0545286506469501,2164,0.0,5,38909471.92,-1.30931110668148
1249,0,Ativa,7424,0.352941176470588,3,3,2.1528,2.1196,2.1196,1,-0.0666666666666667,135,0.0,2,96065.64,-1.80779827686566
898,0,Ativa,488,0.606060606060606,4,4,1.941,2.198431658010427,2.1523,1,0.0732189973614776,1516,0.037598944591029,13,18878.0999999996,-0.936704461981644
5112,1,Extinta,3713,0.0,0,S/C,0,0,0,0,0.0,0,0.0,0,0.0,0.0
16898,1,Ativa,1847,0.204545454545455,4,3,2.228,0,0,1,-0.374609781477627,961,0.0,4,1002227.92,0.734625756275364
20570,1,Ativa,567,0.277777777777778,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
19407,1,Ativa,770,0.833333333333333,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
2117,1,Ativa,5647,0.695652173913044,4,3,2.0052,1.9276,1.9276,1,0.134868421052632,304,0.134868421052632,4,-67371.8399999999,9.76564474622515
20455,1,Ativa,852,0.666666666666667,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
13684,1,Ativa,53,0.564705882352941,4,5,2.0321,2.3088,2.3088,1,-0.062015503875969,1290,0.341085271317829,9,431042267.25,0.135738055600144
1283,1,Ativa,2758,0.435897435897436,3,S/C,1.6464,2.051,2.33,0,0.0,0,0.0,0,0.0,0.0
2531,0,Extinta,6058,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,-2,0.0,0.0
20561,1,Ativa,746,0.363636363636364,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
22225,1,Ativa,144,1.0,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
12229,1,Ativa,2930,0.5,4,S/C,S/D,S/D,S/D,1,0.0,4,0.0,0,2707736.73,-0.991430846568214
2568,0,Ativa,248,0.319444444444444,3,S/C,2.0986,2.066,1.9222,1,-0.0039308176100628,1272,0.275943396226415,9,1042983.45,1.36543452263299
2870,1,Ativa,395,0.263157894736842,3,S/C,2.378,2.378,2.3665804614581214,1,0.205882352941176,612,0.441176470588235,1,634440.16,-0.672891522571386
5313,0,Ativa,1098,0.294117647058824,3,S/C,3.1772,3.4986,3.4986,1,-0.064327485380117,171,0.169590643274854,2,71109811.4,0.929221804390077
2369,1,Ativa,33,0.588235294117647,3,3,2.3628,2.3801,2.3801,1,-0.0765027322404371,366,0.0,3,705631.21,22.3553844974437
900,0,Ativa,8950,0.32258064516129,3,S/C,1.6831,1.8507,1.8507,1,1.09917355371901,242,0.136363636363636,5,-316237.9,0.254870970519622
1706,1,Ativa,1949,0.5,3,3,2.5339,2.5339,2.53,1,-0.833333333333333,6,0.0,1,-3687146.48,-0.562116496032132
2361,1,Ativa,4816,0.142857142857143,3,S/C,2.816,2.816,,1,0.309734513274336,226,0.0,2,284320.81,0.0739531262647921
4969,1,Ativa,1453,0.421052631578947,3,0,3.0849,2.9808,2.9808,1,0.0805626598465474,782,0.0358056265984655,11,1142413.97,-0.977583060078388
2288,1,Ativa,6312,0.52,4,2,2.8013293919946136,2.7595,2.4167,1,0.217294900221729,451,0.0,4,868173.16,-1.45887864562952
2619,1,Ativa,6149,0.25,S/C,S/C,1.5,1.5,1.5,0,0.0,0,0.0,0,0.0,0.0
21445,1,Ativa,84,1.0,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
22127,1,Ativa,224,1.0,4,S/C,S/D,S/D,,0,0.0,0,0.0,0,0.0,0.0
4702,1,Ativa,717,0.5625,5,4,2.9445,2.8692,2.8656,1,-0.327751730296941,8958,0.106831882116544,27,10409132.06,-0.343474490819308
18474,1,Ativa,1034,0.538461538461538,4,S/C,S/D,S/D,S/D,1,-0.641304347826087,276,0.195652173913044,4,582889.08,-0.273627788936619
18952,1,Ativa,1111,0.333333333333333,S/C,S/C,S/D,S/D,,1,-0.357142857142857,28,0.0,1,-36147.95,-0.544573458669206
3396,1,Ativa,866,0.630769230769231,4,3,2.6428,2.6619,2.3112,1,-0.13315400134499,2974,0.0790181573638198,9,4856157.81,-1.05976080016233
20053,0,Ativa,977,0.428571428571429,4,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
4878,1,Ativa,4065,0.648648648648649,4,3,2.2351,2.3454895000301086,2.2904,1,0.0986509274873524,1186,0.215851602023609,8,1052726759.1,0.189707637063632
1630,0,Extinta,6653,0.666666666666667,4,S/C,2.83430531218813,2.813,2.81,0,0.0,0,0.0,0,0.0,0.0
2915,0,Ativa,2751,0.563492063492064,3,3,1.892,1.9982,1.9395,1,0.0286204922724671,1747,0.595306239267315,18,1381886.36,-0.624165886460818
2779,0,Ativa,4955,0.714285714285714,3,3,2.2519227517953886,2.3506,2.3506,1,-0.139303482587065,402,0.0024875621890547,8,4233303.86,4.58687310866941
17701,1,Ativa,1328,0.333333333333333,4,S/C,S/D,S/D,S/D,1,0.0,21,0.0,0,756.839999999997,0.0
2383,1,Ativa,2537,0.75609756097561,4,S/C,3.1267,3.0172,3.101173643075025,1,0.0845651426607081,2909,0.372980405637676,12,11312280.46,-0.971519000941656
99,0,Ativa,17932,0.75,3,3,1.9719,2.0070606679930614,1.9719,1,0.0741222366710013,769,0.0754226267880364,1,-2131285.03,0.329017948296162
983,1,Ativa,906,0.375,4,4,1.8686,1.8686,1.8686,1,55.0,3,0.0,2,240437538.34,140.849053669778
1557,0,Ativa,1734,0.828703703703704,3,3,2.7404,2.6007,2.6092,1,0.145313587118577,10061,0.211012821787099,50,-5445737.15000001,0.441744180351162
2949,1,Ativa,980,0.516129032258065,3,3,2.51,2.5864053988823983,2.4783,1,-0.101931330472103,932,0.330472103004292,5,350204.44,0.0522563320512086
275,0,Ativa,740,0.645348837209302,5,5,2.7084,2.7724,2.7553,1,-0.0927889713679746,3772,0.203075291622481,40,2344000.0,-0.76552514628546
21614,1,Ativa,224,0.333333333333333,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
226,0,Ativa,2139,0.491228070175439,3,4,2.5988,2.5988,2.622,1,-0.0167106420404574,1137,0.0,10,73509518.76,-0.150537643751487
17558,0,Ativa,1390,0.235294117647059,S/C,S/C,S/D,S/D,S/D,1,0.0,34,0.0,1,96800.0,0.0
2470,1,Ativa,5981,0.446428571428571,3,3,1.9737,1.9737,2.0512,1,-0.081225033288948,751,0.0985352862849534,4,79979200.99,0.580656272024224
1108,1,Ativa,7627,0.0,S/C,S/C,0,0,0,0,0.0,0,0.0,0,0.0,0.0
20587,1,Ativa,488,0.4,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
17200,1,Ativa,1907,0.444444444444444,3,S/C,S/D,S/D,S/D,1,1.0,10,0.0,1,205000.0,-0.460337163965443
1727,1,Ativa,6544,0.111111111111111,3,S/C,1.1391,1.329,1.329,1,0.822916666666667,96,0.0,4,219260.0,0.0801014591748797
19331,1,Ativa,860,0.375,4,S/C,S/D,S/D,S/D,1,0.0,20,0.0,1,202663687.6,0.0
1734,1,Ativa,2534,0.839506172839506,3,S/C,3.0132,3.0022,2.8731,1,-0.132193594991572,4153,0.257885865639297,32,25748337.0,0.353075064684854
19130,1,Ativa,493,0.142857142857143,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
14248,0,Ativa,4085,0.561643835616438,4,3,2.1772,2.3018,2.4611,1,-0.0885093167701864,4508,0.0230700976042591,11,1033187.44,13.1156992306322
11895,1,Ativa,3610,0.406779661016949,3,4,2.4992,2.7063,2.7063,1,0.964769647696477,369,0.146341463414634,6,98844.7299999999,-1.00000022323986
13484,0,Ativa,2751,0.416666666666667,3,3,2.5181,0,0,1,0.191176470588235,136,0.0,2,239078.82,0.0
3864,1,Ativa,1623,0.340909090909091,4,4,2.6173,2.6812,2.5487,1,0.0654450261780104,2292,0.694153577661431,25,14669269.0,-0.496043696379057
1234,1,Extinta,7369,0.0,S/C,S/C,0,0,0,0,0.0,0,0.0,0,0.0,0.0
320,0,Extinta,17561,0.0,S/C,S/C,0,0,0,0,0.0,0,0.0,0,0.0,0.0
17886,1,Ativa,612,0.75,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
18490,0,Ativa,1160,1.0,3,S/C,S/D,S/D,S/D,1,0.0,32,0.1875,1,4329289.13,0.0
2362,1,Extinta,5204,0.894736842105263,5,3,2.4106,2.4106,2.8008,1,-0.145071542130366,2516,0.3879173290938,8,67946547.63,0.666314142108072
1492,1,Ativa,1160,0.669642857142857,3,S/C,2.583,2.3989,2.3989,1,-0.061949163366969,7829,0.207689360071529,22,1424655882.17,-0.157924570706992
888,0,Extinta,9379,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
17277,0,Ativa,283,0.444444444444444,3,S/C,2.5448,2.5448,2.5448,1,-0.269005847953216,171,0.0,1,-2617311.43,0.0399679033352287
17850,0,Ativa,1510,0.5,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
19352,0,Ativa,522,1.0,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
22168,1,Ativa,97,0.666666666666667,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
2177,1,Ativa,5793,0.527777777777778,4,2,2.2898,2.2898,2.2898,1,-0.501779359430605,281,0.0604982206405694,5,598959.06,3.87351293247342
20975,0,Ativa,439,0.1875,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
880,1,Extinta,9337,0.3,S/C,S/C,2.3969,2.3969,2.4,0,0.0,0,0.0,0,0.0,0.0
17887,1,Ativa,713,0.4,5,S/C,S/D,S/D,S/D,1,0.0,118,0.0,1,3271713.7,0.0
522,0,Ativa,16991,0.720720720720721,3,3,2.4716,2.4809,2.3254,1,-0.186281013665915,7537,0.104816239883243,28,56090831.95,0.264635490671778
21872,1,Ativa,224,0.6,3,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
496,1,Ativa,2751,0.774358974358974,4,S/C,2.8657,2.7488,2.728,1,-0.193785250611897,46985,0.0498244120463978,105,74948813.69,-0.280121784489976
144,0,Ativa,53,0.739130434782609,4,3,2.4511,2.3039,2.1889,1,-0.292939409113671,1997,0.1407110665999,5,2575090.37,3.32783616063366
18800,0,Ativa,963,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
1692,1,Ativa,2917,0.694444444444444,4,3,2.7489,2.5033,2.5033,1,0.0438413361169103,479,0.0772442588726514,7,11479612.21,-3.56293321118194
1355,0,Ativa,2139,0.527272727272727,3,3,2.7088,2.7026,2.633,1,0.0736782902137232,1778,0.159730033745782,11,15388515.68,0.283072088169355
2303,1,Ativa,5358,0.0,S/C,S/C,0,0,0,0,0.0,0,0.0,0,0.0,0.0
1998,1,Ativa,5632,0.294117647058824,3,S/C,1.4141,1.8842,1.8842,1,0.283333333333333,240,0.0,8,1955310.8,-0.199345773373
15508,0,Ativa,885,0.513513513513514,3,3,2.4499,0,0,1,-0.0489296636085627,654,0.287461773700306,2,-2326787.0,-0.113239768401984
3294,1,Ativa,776,0.83495145631068,4,3,3.0146,3.0008,3.0008,1,0.0778341793570221,1773,0.065989847715736,22,13393304.36,-0.280013781406662
21903,1,Ativa,133,1.0,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
1144,0,Ativa,7822,0.288461538461538,3,S/C,2.1198,1.8051,1.8051,1,-0.0238095238095238,42,0.0,3,9471842.49,-28.2936560017147
1556,1,Ativa,846,0.80952380952381,4,4,3.0009,2.9614,2.9543,1,-0.0075493612078978,3444,0.453542392566783,16,11615300.75,-0.082917582935414
3778,1,Ativa,424,0.68421052631579,3,S/C,1.9127,1.9127,,1,-0.0935350756533701,727,0.321870701513067,4,79979200.99,0.580656272024224
13417,1,Ativa,805,0.666666666666667,4,4,2.2236,2.2236,0,1,-0.0432098765432098,486,0.812757201646091,3,2315060.74,0.486409016812798
22422,0,Ativa,4847,0.0,S/D,S/D,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
22236,1,Ativa,53,1.0,S/C,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
1658,1,Ativa,2412,0.5234375,4,3,2.8881,2.8728,2.7992,1,-0.0773315180394827,7345,0.198638529611981,34,9937830.96,-0.0557095750032446
21215,0,Ativa,516,1.0,4,S/C,S/D,S/D,S/D,0,0.0,0,0.0,0,0.0,0.0
1617,1,Ativa,6690,0.5,3,3,0,0,2.79,0,0.0,0,0.0,0,0.0,0.0
2157,0,Ativa,6041,0.888888888888889,3,S/C,2.5717,2.4145,2.4145,1,0.0495867768595042,242,0.0,4,4800000.0,0.0020876826722338
